0,-1.221749488595187E-7
4.688661197597437E-4,-1.363959342307662E-5
9.177322395194875E-4,-3.603475477235919E-5
0.001366598359279231,-6.55560419467669E-5
0.0018154644790389749,-1.0171606117172475E-4
0.0023557661591060517,-1.5425188032563866E-4
0.0028960678391731286,-2.1491394228738937E-4
0.0034363695192402054,-2.8278219883415983E-4
0.004218184759620103,-3.893536289493171E-4
0.005,-5.076182895435268E-4
0.006407267432683815,-7.544135714033725E-4
0.007673808122099249,-9.801154917494078E-4
0.00869516081348096,-0.001155328357888671
0.00934758040674048,-0.0012621108621789644
0.01,-0.0013616008925466387
0.01130483918651904,-0.0015196460175773993
0.01260967837303808,-0.0016299419808490936
0.013804839186519039,-0.0016885091907488825
0.015,-0.0017046635215243815
0.017390321626961917,-0.0016001756787289172
0.01869516081348096,-0.0015101257333784163
0.02,-0.0013965658496585887
0.0225,-0.0011632086709162217
0.025,-9.717498657141494E-4
0.03,-8.822232637993101E-4
0.035,-9.896594070768307E-4
0.04,-0.0011460867154524784
0.045,-0.0012575567111368507
0.05,-0.0013042865373903859
0.055,-0.0013109484045191516
0.06,-0.0013096589312696864
0.065,-0.0013190698967613763
0.07,-0.0013418508938417668
0.075,-0.0013719420290530626
0.08,-0.0014024750126135914
0.085,-0.0014298311957820717
0.09,-0.0014537905286215284
0.095,-0.0014758093622927225
0.1,-0.001497348260199567
0.105,-0.0015191038727711509
0.11,-0.0015410600539527057
0.115,-0.0015628871799900188
0.12,-0.0015842901891030567
0.125,-0.0016051494644171442
0.13,-0.0016254925666415365
0.135,-0.001645403537679099
0.14,-0.001665019800359205
0.145,-0.001684250993643103
0.15,-0.0017030912301951482
0.155,-0.001721570417590322
0.16,-0.001739723193766197
0.165,-0.0017575675058250665
0.17,-0.0017750992498214288
0.17500000000000002,-0.0017923053171824451
0.18,-0.00180917021684229
0.185,-0.0018256926232789656
0.19,-0.0018418927428318316
0.195,-0.001857802737328557
0.2,-0.0018734464682446865
0.20500000000000002,-0.0018888243662781008
0.21,-0.0019039174611953226
0.215,-0.001918699778360239
0.22,-0.0019331682275622233
0.225,-0.0019473576237899466
0.23,-0.0019613201779372378
0.23500000000000001,-0.0019750819929626002
0.24,-0.001988615756869026
0.245,-0.0020018613753510902
0.25,-0.0020147847409913524
0.255,-0.002027423594854324
0.26,-0.0020398706461795865
0.265,-0.0020521965203809914
0.27,-0.002064377192342354
0.275,-0.002076297213133826
0.28,-0.002087845641319386
