0,-31.847,-6.88E-08
0.005,-31.847,-0.00163907024
0.01,-31.847,-0.004712580282
0.015,-31.847,-0.007657672398
0.02,-31.847,-0.01028668488
0.025,-31.847,-0.01286071434
0.03,-31.847,-0.01540428564
0.035,-31.847,-0.01787932233
0.04,-31.847,-0.02025548856
0.045,-31.847,-0.0225115147
0.05,-31.847,-0.02462410881
0.055,-31.847,-0.02655795646
0.06,-31.847,-0.0282628869
0.065,-31.847,-0.02967999045
0.07,-31.847,-0.03075469927
0.075,-31.847,-0.03145181303
0.08,-31.847,-0.03176672222
0.085,-31.847,-0.03172902068
0.09,-31.847,-0.03139802151
0.095,-31.847,-0.03085258071
0.1,-31.847,-0.03017893796
0.105,-31.847,-0.02945992243
0.11,-31.847,-0.0287675044
0.115,-31.847,-0.02815913671
0.12,-31.847,-0.02767720434
0.125,-31.847,-0.02735039108
0.13,-31.847,-0.02719579042
0.135,-31.847,-0.02722091715
0.14,-31.847,-0.02736649622
0.145,-31.847,-0.02767059401
0.15,-31.847,-0.02814008529
0.155,-31.847,-0.02876745962
0.16,-31.847,-0.02953636739
0.165,-31.847,-0.03042354945
0.17,-31.847,-0.03140560111
0.175,-31.847,-0.03244771639
0.18,-31.847,-0.03351001255
0.185,-31.847,-0.03455070627
0.19,-31.847,-0.03552862178
0.195,-31.847,-0.03640596767
0.2,-31.847,-0.03715129547
0.205,-31.847,-0.0377421287
0.21,-31.847,-0.03816539186
0.215,-31.847,-0.03842064922
0.22,-31.847,-0.03851885836
0.225,-31.847,-0.03847933885
0.23,-31.847,-0.038326602
0.235,-31.847,-0.03808772242
0.24,-31.847,-0.03779051651
0.245,-31.847,-0.03746260549
0.25,-31.847,-0.03713122247
0.255,-31.847,-0.03682334991
0.26,-31.847,-0.03656558027
0.265,-31.847,-0.03638315626
0.27,-31.847,-0.03629803711
0.275,-31.847,-0.03632660697
0.28,-31.847,-0.03647693429
0.285,-31.847,-0.03674741841
0.29,-31.847,-0.03712735573
0.295,-31.847,-0.03759873404
0.3,-31.847,-0.03813827549
0.305,-31.847,-0.0387193312
0.31,-31.847,-0.03931401502
0.315,-31.847,-0.03989610302
0.32,-31.847,-0.04044434485
0.325,-31.847,-0.04094261899
0.33,-31.847,-0.04137763924
0.335,-31.847,-0.04173578475
0.34,-31.847,-0.04200323113
0.345,-31.847,-0.04217098713
0.35,-31.847,-0.04223991041
0.355,-31.847,-0.04222062517
0.36,-31.847,-0.04212385844
0.365,-31.847,-0.04195383114
0.37,-31.847,-0.04172196468
0.375,-31.847,-0.041459619
0.38,-31.847,-0.04120904265
0.385,-31.847,-0.04099550848
0.39,-31.847,-0.04081445881
