0,-1.489710059899289E-7
0.005,-5.83107738618411E-4
0.0075,-9.341694673020754E-4
0.01,-0.0012927620578374386
0.015,-0.0018795462596385279
0.02,-0.0020415170411728066
0.025,-0.0018074713529397162
0.03,-0.001400057488077048
0.035,-0.0011007365666830847
0.04,-0.0011979994820032415
0.045,-0.001445367697858901
0.05,-0.0016745106994867883
0.055,-0.001808535365935615
0.06,-0.001853126211181922
0.065,-0.0018531412398448796
0.07,-0.0018521445643052046
0.075,-0.001872508151728924
0.08,-0.001915321118214777
0.085,-0.0019703787610044904
0.09,-0.0020265699124003313
0.095,-0.0020775656812181253
0.1,-0.002122445274129787
0.105,-0.002163461843217966
0.11,-0.0022034133971452737
0.115,-0.0022440545607197537
0.12,-0.0022857847386965014
0.125,-0.0023281298181030527
0.13,-0.0023703983484390416
0.135,-0.0024121162742667696
0.14,-0.0024533300325519105
0.145,-0.0024938425969036403
0.15,-0.00253371521886249
0.155,-0.002573173942287611
0.16,-0.002612457901505485
0.165,-0.002651685068122337
0.17,-0.0026908049288327787
0.17500000000000002,-0.0027296520661271016
0.18,-0.0027680768341523877
0.185,-0.0028059533051045986
0.19,-0.0028432982080403083
0.195,-0.0028802759814240547
0.2,-0.002917095097692927
0.20500000000000002,-0.0029538666953242885
0.21,-0.0029905230933041753
0.215,-0.0030268566049351142
0.22,-0.003062658279570183
0.225,-0.0030978651806083373
0.23,-0.0031326137237202385
0.23500000000000001,-0.003167156569931799
0.24,-0.003201708174801625
0.245,-0.003236290482472866
0.25,-0.00327066450093343
0.255,-0.0033044746697917997
0.26,-0.003337530875589449
0.265,-0.0033700441091120076
0.27,-0.0034023971005329675
0.275,-0.003434895326426762
0.28,-0.0034675532775440975
0.28500000000000003,-0.0035000719607500147
0.29,-0.0035320308519392594
0.295,-0.0035631281502477175
0.3,-0.003593476803510143
0.305,-0.0036236068171195995
0.31,-0.003654092577311342
0.315,-0.003685067985179842
0.32,-0.0037159761192081774
0.325,-0.003746148357360641
0.33,-0.003775224215248123
0.335,-0.003803410727072598
0.34,-0.0038313662743126795
0.34500000000000003,-0.003859789377201246
0.35000000000000003,-0.0038889670153342323
0.355,-0.003918333960363594
0.36,-0.003947021957661436
0.365,-0.003974421207742438
0.37,-0.004000618876074631
0.375,-0.004026375548404423
0.38,-0.004052627430950518
0.385,-0.0040798382657504465
0.39,-0.004107495605220319
0.395,-0.004134676145731846
0.4,-0.004160779606647061
0.405,-0.004185780583920248
0.41000000000000003,-0.004210147413108001
0.41500000000000004,-0.0042345038958420695
0.42,-0.004259228701886434
0.425,-0.004284458914722943
0.43,-0.004309843405111372
0.435,-0.004334732919052776
0.44,-0.004358620263597326
0.445,-0.004381508701083277
0.45,-0.0044040728423628715
0.455,-0.0044268893155709945
0.46,-0.004450154521476484
0.465,-0.0044736447463239355
0.47000000000000003,-0.004496910221263697
0.47500000000000003,-0.004519603747581816
0.48,-0.004541492943216252
0.485,-0.004562718712344966
0.49,-0.00458373917935996
0.495,-0.004605028509583049
0.5,-0.004626744545969337
0.505,-0.004648600678304602
0.51,-0.004670052933723902
0.515,-0.004690576905321782
0.52,-0.004710133099355671
0.525,-0.004729316705039601
0.53,-0.004748967193348888
0.535,-0.0047694867920921626
0.54,-0.00479032295011022
0.545,-0.004810572041061632
0.55,-0.004829571275153348
0.555,-0.004847371679983649
0.56,-0.00486473721771643
0.5650000000000001,-0.00488265773431599
0.5700000000000001,-0.00490176107355561
0.5750000000000001,-0.0049216653953800165
0.58,-0.004941069705586856
0.585,-0.0049586996281864365
0.59,-0.004974419854526339
0.595,-0.0049895544699223955
0.6,-0.00500599335559196
0.605,-0.005024652284999096
0.61,-0.005044300681707165
0.615,-0.005062575422289786
0.62,-0.005078695529839748
0.625,-0.005093109651800128
0.63,-0.005107076394002855
0.635,-0.005121687490289557
0.64,-0.005137811117474033
0.645,-0.005155239561730829
0.65,-0.005172717394343813
0.655,-0.005188760086359485
0.66,-0.005202690399302986
0.665,-0.005215417066702672
0.67,-0.005228424157537302
0.675,-0.005242628263847278
0.68,-0.005258004234516276
0.685,-0.005273758007806445
0.6900000000000001,-0.005289031489108652
0.6950000000000001,-0.005302969822171712
0.7000000000000001,-0.00531544228906532
0.705,-0.005327211058323271
0.71,-0.005339454035379657
0.715,-0.0053529593255425756
0.72,-0.005367547242157558
0.725,-0.005382144338199757
0.73,-0.005395495224110402
0.735,-0.0054070439321279385
0.74,-0.005417586889727306
0.745,-0.005428384474882148
0.75,-0.005440200364156577
0.755,-0.005452992675380882
0.76,-0.005466073393642354
0.765,-0.005478713118069815
0.77,-0.005490197826881406
0.775,-0.005500438755452876
0.78,-0.0055101016204285695
0.785,-0.005520187059724586
0.79,-0.005531343545141309
0.795,-0.005543388887058943
0.8,-0.005555192696745475
0.805,-0.005565984499081277
0.81,-0.0055756271644231805
0.8150000000000001,-0.005584588673158593
0.8200000000000001,-0.005593580377684372
0.8250000000000001,-0.005603073498064138
0.8300000000000001,-0.005613292150875261
0.835,-0.005623889733556299
0.84,-0.005634129282746656
0.845,-0.005643384416074443
0.85,-0.005651594458429379
0.855,-0.005659341713242377
0.86,-0.005667474292956253
0.865,-0.0056765176524015415
0.87,-0.005686282295112642
0.875,-0.0056957880291323235
0.88,-0.00570440132904319
0.885,-0.005712036761561235
0.89,-0.005719115548862122
0.895,-0.005726245679652712
0.9,-0.005733815178026891
0.905,-0.005741988347420015
0.91,-0.005750445242776121
0.915,-0.005758553209378323
0.92,-0.005765799669871502
0.925,-0.005772167638467068
0.93,-0.005778306969991311
0.935,-0.0057847876342582635
0.9400000000000001,-0.005791805436381362
0.9450000000000001,-0.005799141177655154
0.9500000000000001,-0.005806353751813186
0.9550000000000001,-0.005813104995999113
0.96,-0.005819173892309856
0.965,-0.005824707662973656
0.97,-0.005830159102505777
0.975,-0.0058359837047605514
0.98,-0.005842314495909663
0.985,-0.005848848750350762
0.99,-0.005855046294296797
0.995,-0.005860415715056322
1,-0.005864964947528498
1.0050000000000001,-0.005869315420207779
1.01,-0.0058742794129089775
1.0150000000000001,-0.005880181540368685
1.02,-0.005886396018962708
1.025,-0.005891880343392737
1.03,-0.005896373889468344
1.035,-0.005900154421836673
1.04,-0.0059038111128085526
1.045,-0.005907860821441577
1.05,-0.00591246126256914
1.055,-0.005917372756837544
1.06,-0.005922154024028084
1.065,-0.005926445257434671
1.07,-0.005930163135339758
1.075,-0.0059335086253800556
1.08,-0.005936810420864936
1.085,-0.00594031791848416
1.09,-0.005944070010276893
1.095,-0.005947903984588455
1.1,-0.00595157894965452
1.105,-0.005954926122267986
1.11,-0.005957935683500726
1.115,-0.0059607395507628716
1.12,-0.005963515188333339
1.125,-0.005966377308892893
1.1300000000000001,-0.005969321514490098
1.135,-0.005972244693585451
1.1400000000000001,-0.005975019211420481
1.145,-0.00597757033923664
1.1500000000000001,-0.005979911895147533
1.155,-0.005982125702372969
1.16,-0.005984304913418579
1.165,-0.00598649911766294
1.17,-0.005988692575985283
1.175,-0.005990823263845018
1.18,-0.005992825777006435
1.185,-0.005994669888823833
1.19,-0.005996373182928713
1.195,-0.005997984281995326
1.2,-0.005999550648053355
1.205,-0.006001091775687528
1.21,-0.006002592440670231
1.215,-0.006004016955225058
1.22,-0.006005333128257361
1.225,-0.006006530687925256
1.23,-0.00600762435245624
1.235,-0.006008642030607864
1.24,-0.006009607142934937
1.245,-0.006010526129352024
1.25,-0.006011387591982965
1.2550000000000001,-0.006012171859402849
1.26,-0.006012863919485963
1.2650000000000001,-0.006013461757804153
