0,-1.757886712672977E-7
4.343401736024702E-4,-1.3180072909463678E-5
8.486803472049405E-4,-3.383319156721675E-5
0.0012630205208074108,-6.119153073972848E-5
0.0016773606944098809,-9.494897623170578E-5
0.0025060410416148215,-1.8593142080978678E-4
0.00321399546786868,-2.7930567680815367E-4
0.0038511544514971525,-3.751145225724019E-4
0.004424597536762778,-4.703926366361605E-4
0.004712298768381389,-5.204162974661869E-4
0.005,-5.726091934917333E-4
0.005575402463237221,-6.85029135149514E-4
0.0061508049264744425,-8.045291831948084E-4
0.007301609852948886,-0.0010618488009427635
0.008148682727321704,-0.0012570308404262296
0.008995755601694522,-0.001454034525934479
0.009497877800847262,-0.0015706642710539718
0.01,-0.0016863680949899566
0.011004244398305475,-0.001907925793018964
0.012008488796610952,-0.002113748334342617
0.013012733194916429,-0.0022985624957395493
0.015,-0.002604244258285789
0.0175,-0.002745178912001213
0.02,-0.0027116918213083456
0.025,-0.0023188957151049055
0.03,-0.0019432481662651682
0.035,-0.00176630543808951
0.04,-0.0018033533520792997
0.045,-0.0019716428989149295
0.05,-0.0021696871514498466
0.055,-0.002328918327249512
0.06,-0.0024280859729218195
0.065,-0.002480962585873776
0.07,-0.0025146031062058174
0.075,-0.002551721743433174
0.08,-0.0026028968737336886
0.085,-0.002667525007690502
0.09,-0.0027391595130799775
0.095,-0.002810953422069898
0.1,-0.002878799997495032
0.105,-0.0029418585167499908
0.11,-0.003001422301058507
0.115,-0.0030593768170461334
0.12,-0.003117104571314691
0.125,-0.0031751109946433027
0.13,-0.003233205462580933
0.135,-0.0032909042826528285
0.14,-0.0033480530020586164
0.145,-0.003404179155569148
0.15,-0.003459020079938958
0.155,-0.00351260809887915
0.16,-0.0035652121623954104
0.165,-0.00361716896444546
0.17,-0.00366870083186034
0.17500000000000002,-0.0037198359357491976
0.18,-0.0037704287727398193
0.185,-0.003820178698114584
0.19,-0.0038688052997185862
0.195,-0.003916235731738664
0.2,-0.0039626684895436035
0.20500000000000002,-0.004008462785032097
0.21,-0.004053935233066301
0.215,-0.0040991534215788
0.22,-0.0041438245677332414
0.225,-0.0041874552280600046
0.23,-0.004229712856959932
0.23500000000000001,-0.004270779780252211
0.24,-0.004311141786338283
0.245,-0.00435128830880536
0.25,-0.00439139606746771
0.255,-0.004431204030066082
0.26,-0.004470171017878301
0.265,-0.004507826455921582
0.27,-0.0045440922508821376
0.275,-0.00457946976806349
0.28,-0.004614493511742381
0.28500000000000003,-0.004649433128495696
0.29,-0.004684204270193522
0.295,-0.0047184725738840935
0.3,-0.00475187496445577
0.305,-0.004784225410070958
0.31,-0.004815596442757498
0.315,-0.0048462489564599425
0.32,-0.004876431898631405
0.325,-0.004906376946286889
0.33,-0.0049361022986349765
0.335,-0.0049653825198656305
0.34,-0.00499389137327671
0.34500000000000003,-0.005021423167386812
0.35000000000000003,-0.005048044720664488
0.355,-0.005074138839126626
0.36,-0.00509997726838697
0.365,-0.005125630986061924
0.37,-0.005150967734509078
0.375,-0.005175760052840881
0.38,-0.005199845793096692
0.385,-0.005223133347570103
0.39,-0.005245720643405834
0.395,-0.0052678544895450015
0.4,-0.005289774537041631
0.405,-0.005311551779207977
0.41000000000000003,-0.0053329881623247685
0.41500000000000004,-0.005353843683857302
0.42,-0.00537399857742398
0.425,-0.005393498025809705
0.43,-0.005412504237090443
0.435,-0.0054311919235339665
0.44,-0.005449652181911653
0.445,-0.005467871736519649
